Year;Time;DirectInclined;DiffuseInclined;Reflected;GlobalInclined;DirectHoriz;DiffusHoriz;GlobalHoriz;Clear-Sky;TopofAtmosphere
2005-11-16;05:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-16;05:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-16;05:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-16;05:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-16;06:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-16;06:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-16;06:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-16;06:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-16;07:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-16;07:15;0.0000;0.1279;0.0015;0.1295;0.0083;0.1393;0.1476;0.1645;0.9163;5
2005-11-16;07:30;0.5897;1.7889;0.0205;2.3991;0.1112;1.8740;1.9852;3.0575;12.9553;5
2005-11-16;07:45;1.0645;4.6483;0.0529;5.7658;0.3030;4.8311;5.1341;7.9400;27.9690;5
2005-11-16;08:00;2.0606;8.4607;0.0966;10.6179;0.7497;8.6205;9.3702;13.9357;42.5438;5
2005-11-16;08:15;4.1138;12.9145;0.1516;17.1799;1.7232;12.9833;14.7065;20.7280;56.6174;5
2005-11-16;08:30;7.5717;17.9011;0.2180;25.6908;3.4777;17.6638;21.1415;28.0476;70.1294;2
2005-11-16;08:45;13.5001;23.2343;0.2982;37.0326;6.6239;22.2975;28.9214;35.7517;83.0220;2
2005-11-16;09:00;21.7864;28.2676;0.3867;50.4407;11.2152;26.2919;37.5071;43.5321;95.2399;2
2005-11-16;09:15;31.0910;32.5209;0.4747;64.0866;16.6081;29.4360;46.0441;51.1755;106.7309;2
2005-11-16;09:30;27.7222;35.2792;0.4963;63.4977;15.2272;32.9102;48.1373;58.5206;117.4458;2
2005-11-16;09:45;19.1638;36.3636;0.4758;56.0032;10.7755;35.3692;46.1447;65.4383;127.3386;2
2005-11-16;10:00;9.8126;34.0800;0.4127;44.3053;5.6237;34.4028;40.0265;71.8253;136.3670;2
2005-11-16;10:15;27.4048;42.5553;0.5832;70.5433;15.9749;40.5877;56.5626;77.5991;144.4924;2
2005-11-16;10:30;34.8307;46.2031;0.6583;81.6921;20.5251;43.3240;63.8491;83.0295;151.6799;2
2005-11-16;10:45;11.5546;38.3440;0.4693;50.3680;6.8672;38.6501;45.5172;88.2494;157.8988;2
2005-11-16;11:00;2.9728;24.8744;0.2847;28.1319;1.7824;25.8298;27.6121;92.7384;163.1224;2
2005-11-16;11:15;3.3396;27.2031;0.3118;30.8545;2.0153;28.2264;30.2417;96.4435;167.3284;2
2005-11-16;11:30;6.7676;37.3293;0.4378;44.5347;4.1011;38.3570;42.4581;99.3275;170.4988;2
2005-11-16;11:45;3.2643;26.6910;0.3061;30.2613;1.9829;27.7024;29.6854;101.3625;172.6200;2
2005-11-16;12:00;2.4785;22.8621;0.2609;25.6015;1.5080;23.7946;25.3026;102.5294;173.6828;2
2005-11-16;12:15;2.1219;20.0614;0.2288;22.4121;1.2910;20.9006;22.1916;102.8168;173.6828;2
2005-11-16;12:30;2.1410;20.1846;0.2302;22.5558;1.3008;21.0270;22.3278;102.2210;172.6200;2
2005-11-16;12:45;2.6972;24.1156;0.2754;27.0882;1.6342;25.0783;26.7125;100.7456;170.4988;2
2005-11-16;13:00;1.5409;14.7064;0.1678;16.4151;0.9299;15.3417;16.2716;98.4013;167.3284;2
2005-11-16;13:15;1.5475;14.6944;0.1676;16.4095;0.9279;15.3279;16.2558;95.2226;163.1224;2
2005-11-16;13:30;3.2252;25.1779;0.2889;28.6921;1.9184;26.1065;28.0248;91.3421;157.8988;2
2005-11-16;13:45;2.0373;18.1835;0.2075;20.4284;1.2015;18.9245;20.1260;86.7488;151.6799;2
2005-11-16;14:00;1.5945;14.5915;0.1664;16.3524;0.9283;15.2070;16.1354;81.4108;144.4924;2
2005-11-16;14:15;1.8571;16.2859;0.1857;18.3288;1.0647;16.9476;18.0123;75.3811;136.3670;2
2005-11-16;14:30;1.8208;15.5908;0.1778;17.5894;1.0249;16.2170;17.2419;68.7254;127.3386;2
2005-11-16;14:45;1.6692;13.9983;0.1596;15.8270;0.9178;14.5587;15.4766;61.5252;117.4458;2
2005-11-16;15:00;1.4846;12.1572;0.1385;13.7803;0.7926;12.6434;13.4361;53.8868;106.7309;2
2005-11-16;15:15;1.4210;11.1068;0.1265;12.6543;0.7306;11.5414;12.2720;45.9218;95.2399;2
2005-11-16;15:30;1.2881;9.5741;0.1090;10.9712;0.6308;9.9418;10.5727;37.7789;83.0220;2
2005-11-16;15:45;1.0892;7.6530;0.0870;8.8292;0.4990;7.9434;8.4423;29.6491;70.1294;5
2005-11-16;16:00;0.8680;5.6542;0.0642;6.5865;0.3623;5.8662;6.2285;21.7752;56.6174;5
2005-11-16;16:15;0.6322;3.6533;0.0414;4.3270;0.2288;3.7887;4.0174;14.4646;42.5438;5
2005-11-16;16:30;0.4432;2.0184;0.0229;2.4844;0.1256;2.0933;2.2189;8.0908;27.9690;5
2005-11-16;16:45;0.1253;0.5035;0.0057;0.6345;0.0248;0.5288;0.5536;3.0193;12.9553;5
2005-11-16;17:00;0.0000;0.0065;0.0001;0.0065;0.0000;0.0070;0.0070;0.1434;0.9163;5
2005-11-16;17:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-16;17:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-16;17:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-16;18:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-16;18:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-16;18:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-16;18:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-16;19:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-16;19:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-16;19:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-16;19:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-16;20:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-16;20:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-16;20:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-16;20:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-16;21:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-16;21:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-16;21:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-16;21:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-16;22:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-16;22:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-16;22:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-16;22:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-16;23:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-16;23:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-16;23:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-16;23:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-16;24:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;00:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;00:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;00:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;01:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;01:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;01:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;01:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;02:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;02:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;02:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;02:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;03:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;03:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;03:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;03:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;04:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;04:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;04:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;04:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;05:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;05:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;05:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;05:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;06:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;06:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;06:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;06:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;07:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;07:15;0.0000;0.1041;0.0012;0.1053;0.0067;0.1133;0.1201;0.1200;0.5915;5
2005-11-17;07:30;0.7261;2.2239;0.0254;2.9754;0.1379;2.3250;2.4630;3.5099;11.8986;5
2005-11-17;07:45;2.2506;6.8200;0.0783;9.1489;0.6352;6.9612;7.5964;10.5389;26.8965;5
2005-11-17;08:00;8.8408;12.7726;0.1531;21.7666;3.1704;11.6836;14.8541;19.3722;41.4559;5
2005-11-17;08:15;20.6806;17.9207;0.2435;38.8448;8.5287;15.0931;23.6218;29.0572;55.5146;5
2005-11-17;08:30;35.0960;21.8547;0.3434;57.2941;15.9107;17.3963;33.3070;39.0534;69.0123;2
2005-11-17;08:45;49.7146;24.7224;0.4449;74.8819;24.1161;19.0388;43.1549;49.0336;81.8912;2
2005-11-17;09:00;68.6685;26.1169;0.5605;95.3459;35.0331;19.3262;54.3593;58.7770;94.0963;2
2005-11-17;09:15;82.3300;27.6089;0.6584;110.5973;43.6304;20.2245;63.8549;68.1347;105.5751;2
2005-11-17;09:30;93.9702;29.0188;0.7479;123.7369;51.3235;21.2155;72.5390;76.9961;116.2787;2
2005-11-17;09:45;105.7348;29.9929;0.8348;136.5626;59.1470;21.8233;80.9704;85.2748;126.1610;2
2005-11-17;10:00;120.4219;29.7566;0.9282;151.1067;68.6690;21.3580;90.0270;92.9005;135.1799;2
2005-11-17;10:15;130.0076;30.4141;1.0012;161.4230;75.2839;21.8259;97.1098;99.8147;143.2967;2
2005-11-17;10:30;136.0695;31.6444;1.0580;168.7719;79.7850;22.8333;102.6183;105.9283;150.4766;2
2005-11-17;10:45;149.2910;30.3639;1.1350;180.7898;88.4201;21.6608;110.0809;111.1842;156.6889;2
2005-11-17;11:00;155.1670;30.8118;1.1818;187.1605;92.6196;22.0042;114.6238;115.6045;161.9070;2
2005-11-17;11:15;161.9802;30.5117;1.2270;193.7189;97.2724;21.7311;119.0035;119.1624;166.1086;2
2005-11-17;11:30;167.0124;30.3079;1.2607;198.5810;100.7309;21.5483;122.2792;121.8364;169.2756;2
2005-11-17;11:45;168.7450;30.6814;1.2776;200.7040;102.0652;21.8528;123.9180;123.6109;171.3945;5
2005-11-17;12:00;170.0273;30.7378;1.2876;202.0526;102.9847;21.8965;124.8813;124.4754;172.4562;2
2005-11-17;12:15;172.2189;30.0400;1.2953;203.5542;104.3121;21.3192;125.6313;124.4247;172.4562;2
2005-11-17;12:30;168.6790;30.6999;1.2774;200.6563;102.0259;21.8698;123.8957;123.4592;171.3945;2
2005-11-17;12:45;163.3368;31.4564;1.2478;196.0410;98.5145;22.5116;121.0261;121.5844;169.2756;2
2005-11-17;13:00;159.3859;31.3158;1.2179;191.9196;95.7132;22.4086;118.1219;118.8110;166.1086;2
2005-11-17;13:15;152.7997;31.5255;1.1736;185.4988;91.2093;22.6162;113.8254;115.1555;161.9070;2
2005-11-17;13:30;140.3345;32.9869;1.1039;174.4253;83.1139;23.9571;107.0710;110.6407;156.6889;2
2005-11-17;13:45;132.7762;32.5654;1.0467;166.3883;77.8532;23.6654;101.5187;105.2960;150.4766;2
2005-11-17;14:00;126.1468;31.4739;0.9881;158.6088;73.0494;22.7877;95.8371;99.1543;143.2967;2
2005-11-17;14:15;121.4419;29.4924;0.9316;151.8659;69.2436;21.1119;90.3555;92.2569;135.1799;2
2005-11-17;14:30;110.5355;28.7943;0.8503;140.1801;61.8332;20.6361;82.4692;84.6534;126.1610;2
2005-11-17;14:45;91.6924;29.5015;0.7397;121.9335;50.0872;21.6542;71.7414;76.4031;116.2787;2
2005-11-17;15:00;75.7875;28.8188;0.6364;105.2427;40.1740;21.5471;61.7211;67.5775;105.5751;2
2005-11-17;15:15;44.0569;28.6121;0.4756;73.1445;22.5131;23.6111;46.1242;58.2645;94.0963;2
2005-11-17;15:30;24.4662;24.9171;0.3505;49.7337;11.8858;22.1054;33.9912;48.5760;81.8912;2
2005-11-17;15:45;14.3093;20.0675;0.2584;34.6352;6.4903;18.5750;25.0652;38.6617;69.0123;5
2005-11-17;16:00;8.0256;15.0932;0.1827;23.3015;3.3118;14.4092;17.7210;28.7352;55.5146;5
2005-11-17;16:15;3.5875;10.1183;0.1161;13.8219;1.2828;9.9745;11.2573;19.1233;41.4559;5
2005-11-17;16:30;1.3692;5.4098;0.0604;6.8394;0.3796;5.4822;5.8618;10.3573;26.8965;5
2005-11-17;16:45;0.3447;1.7943;0.0201;2.1591;0.0667;1.8800;1.9467;3.3836;11.8986;5
2005-11-17;17:00;0.0000;0.0663;0.0007;0.0670;0.0000;0.0717;0.0717;0.0966;0.5915;5
2005-11-17;17:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;17:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;17:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;18:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;18:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;18:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;18:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;19:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;19:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;19:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;19:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;20:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;20:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;20:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;20:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;21:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;21:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;21:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;21:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;22:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;22:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;22:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;22:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;23:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;23:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;23:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;23:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-17;24:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-18;00:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-18;00:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-18;00:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-18;01:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-18;01:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-18;01:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-18;01:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-18;02:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-18;02:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-18;02:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-18;02:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-18;03:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-18;03:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-18;03:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-18;03:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-18;04:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-18;04:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-18;04:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-18;04:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-18;05:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-18;05:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-18;05:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-18;05:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-18;06:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-18;06:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-18;06:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-18;06:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-18;07:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-11-18;07:15;0.0000;0.0312;0.0004;0.0316;0.0020;0.0340;0.0360;0.0655;0.3421;5
2005-11-18;07:30;0.3826;1.1434;0.0131;1.5392;0.0714;1.2029;1.2743;3.0425;10.8657;5
2005-11-18;07:45;0.8232;3.4917;0.0398;4.3547;0.2185;3.6402;3.8586;9.6045;25.8478;5
2005-11-18;08:00;1.3075;6.4612;0.0734;7.8420;0.4548;6.6620;7.1168;17.9974;40.3920;5
2005-11-18;08:15;2.1236;9.9125;0.1139;12.1499;0.8611;10.1820;11.0431;27.3426;54.4359;5
2005-11-18;08:30;3.1811;13.6390;0.1586;16.9788;1.4245;13.9616;15.3861;37.0916;67.9194;5
2005-11-18;08:45;4.3082;17.3464;0.2039;21.8586;2.0683;17.7118;19.7801;46.8910;80.7848;2
2005-11-18;09:00;5.0291;20.4753;0.2419;25.7464;2.5424;20.9225;23.4649;56.5054;92.9771;2
2005-11-18;09:15;6.2952;24.1311;0.2877;30.7141;3.3118;24.5970;27.9088;65.7705;104.4439;2
2005-11-18;09:30;5.9594;25.8453;0.3064;32.1112;3.2303;26.4878;29.7181;74.5653;115.1362;2
2005-11-18;09:45;4.0038;24.2053;0.2809;28.4899;2.2243;25.0159;27.2403;82.7964;125.0082;2
2005-11-18;10:00;3.5317;24.2560;0.2791;28.0668;2.0018;25.0707;27.0725;90.3888;134.0176;2
2005-11-18;10:15;3.8800;26.4468;0.3048;30.6316;2.2350;27.3277;29.5627;97.2812;142.1258;2
2005-11-18;10:30;5.7406;31.7926;0.3713;37.9046;3.3504;32.6667;36.0171;103.4019;149.2982;2
2005-11-18;10:45;7.7472;36.2066;0.4286;44.3824;4.5663;37.0017;41.5679;108.7021;155.5040;2
2005-11-18;11:00;7.2792;36.6113;0.4313;44.3217;4.3242;37.5080;41.8322;113.1742;160.7166;2
2005-11-18;11:15;7.1265;37.1985;0.4373;44.7622;4.2599;38.1548;42.4147;116.7899;164.9138;2
2005-11-18;11:30;8.4867;39.7033;0.4709;48.6609;5.0960;40.5813;45.6773;119.5268;168.0775;2
2005-11-18;11:45;8.0763;39.6135;0.4683;48.1580;4.8632;40.5539;45.4171;121.3682;170.1941;2
2005-11-18;12:00;11.3490;43.3503;0.5239;55.2232;6.8440;43.9721;50.8160;122.3029;171.2547;2
2005-11-18;12:15;9.2548;41.2243;0.4912;50.9704;5.5811;42.0652;47.6462;122.3254;171.2547;2
2005-11-18;12:30;6.9676;37.9216;0.4448;45.3340;4.1958;38.9463;43.1421;121.4351;170.1941;2
2005-11-18;12:45;6.3450;36.4398;0.4257;43.2105;3.8097;37.4815;41.2913;119.6372;168.0775;2
2005-11-18;13:00;5.4449;33.9674;0.3946;39.8069;3.2551;35.0165;38.2716;116.9422;164.9138;2
2005-11-18;13:15;3.7307;28.3525;0.3257;32.4089;2.2166;29.3701;31.5867;113.3659;160.7166;2
2005-11-18;13:30;3.6214;27.3245;0.3138;31.2597;2.1342;28.3016;30.4358;108.9362;155.5040;2
2005-11-18;13:45;3.3079;25.3531;0.2908;28.9519;1.9298;26.2718;28.2016;103.6825;149.2982;2
2005-11-18;14:00;3.0740;23.5784;0.2702;26.9225;1.7705;24.4358;26.2063;97.6303;142.1258;2
2005-11-18;14:15;3.1460;22.9283;0.2631;26.3374;1.7832;23.7346;25.5178;90.8208;134.0176;2
2005-11-18;14:30;2.9421;21.1026;0.2420;24.2867;1.6356;21.8389;23.4745;83.3035;125.0082;2
2005-11-18;14:45;2.6599;18.8901;0.2164;21.7664;1.4429;19.5483;20.9913;75.1377;115.1362;2
2005-11-18;15:00;2.2959;16.2819;0.1862;18.7641;1.2077;16.8542;18.0618;66.3955;104.4439;2
2005-11-18;15:15;2.0231;13.9876;0.1598;16.1705;1.0224;14.4751;15.4975;57.1659;92.9771;2
2005-11-18;15:30;1.8821;12.2137;0.1394;14.2352;0.9031;12.6213;13.5244;47.5629;80.7848;2
2005-11-18;15:45;1.6245;9.9879;0.1138;11.7262;0.7266;10.3102;11.0368;37.7393;67.9194;5
2005-11-18;16:00;1.2771;7.4781;0.0849;8.8400;0.5169;7.7146;8.2316;27.9134;54.4359;5
2005-11-18;16:15;0.9217;4.9711;0.0561;5.9489;0.3199;5.1244;5.4442;18.4194;40.3920;5
2005-11-18;16:30;0.6230;2.6597;0.0300;3.3127;0.1654;2.7456;2.9109;9.7987;25.8478;5
2005-11-18;16:45;0.1435;0.7467;0.0084;0.8985;0.0268;0.7883;0.8151;3.0160;10.8657;5
